,id,own,Llnassets,Lexport,Lavwage,Linnovation,Llnkapital,LassetsGR,Finnovation
1723,3943.0,0.0,-1.1256628,0.0,23268.926,1.0,11.30638,-0.07691574,0.0
1724,1652.0,0.0,-0.9166746,0.0,15074.829,0.0,13.225663,0.52128315,0.0
1725,1117.0,0.0,-0.57935333,0.0,22881.559,0.0,12.421644,0.022445679,0.0
1726,144.0,0.0,2.1653433,1.0,21220.996,1.0,16.546263,-0.025485992,1.0
1727,3212.0,0.0,1.572506,1.0,31322.39,0.0,18.123795,0.04220009,0.0
1728,4334.0,0.0,-0.26827526,1.0,13227.51,0.0,14.855227,0.51575565,0.0
1729,3554.0,0.0,-1.6344509,0.0,19374.834,0.0,12.084689,0.21307468,0.0
1730,3851.0,0.0,1.2903643,1.0,21116.031,1.0,14.768017,-0.044128418,1.0
1731,4056.0,0.0,-0.8170433,0.0,22921.72,0.0,11.830855,0.25156975,0.0
1732,3169.0,0.0,1.7733278,1.0,27072.242,0.0,15.196678,0.037866592,0.0
1733,4240.0,0.0,0.5155449,1.0,32785.82,0.0,16.647673,0.123664856,0.0
1734,368.0,0.0,0.9162893,0.0,23500.814,0.0,14.137931,-0.29553318,0.0
1735,1672.0,0.0,-0.07335472,1.0,42175.18,0.0,15.656448,0.053943634,0.0
1736,3186.0,0.0,2.8786821,1.0,35044.367,1.0,18.694887,0.05064583,1.0
1737,3715.0,0.0,1.9042988,1.0,48087.53,1.0,18.981274,0.056533813,0.0
1738,4443.0,0.0,1.7288418,1.0,34125.613,1.0,16.404598,0.13053894,1.0
1739,2931.0,0.0,-0.40480423,0.0,27279.154,0.0,12.381961,-0.21590805,0.0
1740,602.0,0.0,1.113265,1.0,28140.873,1.0,15.454242,0.0651474,1.0
1741,4321.0,0.0,-2.1316118,0.0,18873.994,1.0,13.624557,0.19809532,1.0
1742,1601.0,0.0,-3.5477047,0.0,24097.752,0.0,10.584166,-0.14317036,0.0
1743,2429.0,0.0,0.26338005,1.0,24052.322,0.0,14.572236,0.0063228607,1.0
1744,5092.0,0.0,-0.9530115,0.0,20907.95,0.0,14.200944,0.37315083,1.0
1745,477.0,0.0,2.221055,1.0,34565.203,1.0,15.930129,-0.056922913,1.0
1746,1078.0,0.0,-2.438447,0.0,17413.639,0.0,11.385615,0.043427467,0.0
1747,3779.0,0.0,-1.1289701,0.0,19261.045,0.0,13.908593,0.49403477,1.0
1748,574.0,0.0,-0.89048386,0.0,26440.576,1.0,13.898098,-0.015609741,1.0
1749,2129.0,0.0,-0.3529358,0.0,19375.678,0.0,13.955828,0.15319729,0.0
1750,2323.0,0.0,-3.2936096,0.0,8522.338,0.0,9.885983,0.034644127,0.0
1751,1806.0,0.0,2.5896044,1.0,47688.504,0.0,16.703762,-0.012334824,0.0
1752,2444.0,0.0,-2.2407322,0.0,11214.655,0.0,13.272229,0.3243904,0.0
1753,2376.0,0.0,0.93387985,0.0,35652.01,1.0,16.97649,0.03573227,1.0
1754,691.0,0.0,-0.79553986,0.0,24702.53,0.0,11.474557,-0.16521072,1.0
1755,4686.0,0.0,-1.0988016,1.0,22841.229,0.0,13.800942,0.11493969,1.0
1756,1346.0,0.0,0.6616678,1.0,20505.734,0.0,14.214758,-0.15807056,0.0
1757,5108.0,0.0,-1.2839069,0.0,28774.53,0.0,10.571282,0.3027115,0.0
1758,3861.0,0.0,-1.0196857,1.0,18720.54,0.0,11.250646,0.14832592,0.0
1759,199.0,0.0,-1.230567,0.0,14996.397,0.0,11.707637,-0.036870956,0.0
1760,2570.0,0.0,0.3721695,0.0,26424.05,0.0,15.090275,-0.01662445,0.0
1761,2581.0,0.0,0.4618168,1.0,21156.668,1.0,16.480455,-0.023511887,1.0
1762,1259.0,0.0,-0.7020922,1.0,22811.58,0.0,13.661281,-0.054998398,1.0
1763,1932.0,0.0,-0.25739384,0.0,33311.555,0.0,14.061221,0.1310339,0.0
1764,3394.0,0.0,-2.552827,0.0,22863.352,0.0,11.738216,0.011666298,0.0
1765,2098.0,0.0,2.0078688,1.0,17754.467,0.0,15.450172,0.069057465,0.0
1766,4429.0,0.0,3.128583,1.0,33747.277,1.0,16.574102,-0.009096146,0.0
1767,3789.0,0.0,-0.25083923,0.0,26128.105,0.0,12.896159,0.14087963,0.0
1768,4209.0,0.0,-2.3458338,0.0,25996.123,0.0,11.224041,0.45903587,0.0
1769,2601.0,0.0,-1.5803928,0.0,19553.713,1.0,12.666895,-0.10672188,0.0
1770,2888.0,0.0,3.1990042,1.0,27981.32,1.0,17.475965,-0.063583374,1.0
1771,3488.0,0.0,-1.660718,0.0,16369.887,0.0,13.507471,0.0846014,0.0
1772,3542.0,0.0,-0.32734394,1.0,11006.437,0.0,13.68974,0.3101406,1.0
1773,2277.0,0.0,1.3861866,1.0,30161.406,1.0,17.1199,0.18765831,1.0
1774,1473.0,0.0,1.4716244,1.0,36188.914,0.0,18.0931,0.2050991,1.0
1775,546.0,0.0,3.5353308,1.0,65338.33,0.0,16.998068,0.041309357,0.0
1776,2483.0,0.0,-2.0184488,0.0,15530.295,0.0,12.903001,-0.015282631,0.0
1777,901.0,0.0,1.0793562,1.0,25694.027,1.0,14.624181,0.017404556,0.0
1778,662.0,0.0,-2.2669582,0.0,31396.594,0.0,11.429844,0.15175629,0.0
1779,4875.0,0.0,-1.5164108,0.0,19654.293,0.0,12.723944,0.03075409,0.0
1780,4903.0,0.0,-0.7259073,0.0,22160.932,1.0,15.113153,0.2958374,1.0
1781,2491.0,0.0,0.57250595,0.0,29568.941,0.0,15.848891,-0.19672775,0.0
1782,168.0,0.0,-0.28658295,1.0,49752.258,0.0,13.35846,-0.5877886,0.0
1783,2319.0,0.0,0.679512,0.0,44628.008,0.0,16.510014,0.0846653,0.0
1784,2494.0,0.0,1.1575985,0.0,23580.19,0.0,16.349173,0.18080139,0.0
1785,3277.0,0.0,-1.0783615,1.0,36039.99,1.0,15.691893,0.23309422,1.0
1786,5201.0,0.0,-0.8743849,0.0,17858.875,0.0,11.490491,0.28434753,0.0
1787,4928.0,0.0,-0.84352684,1.0,16744.31,0.0,12.817008,0.08703709,0.0
1788,2958.0,0.0,-0.5434208,0.0,28610.203,0.0,14.3714485,0.11474037,0.0
1789,1215.0,0.0,1.4408207,1.0,36307.715,0.0,18.214449,0.12140846,1.0
1790,2223.0,0.0,-1.5800133,1.0,20008.828,0.0,15.332332,0.02251625,1.0
1791,2616.0,0.0,-1.055974,0.0,23390.875,0.0,12.344341,0.30230427,0.0
1792,4982.0,0.0,-0.8333473,1.0,11049.174,1.0,12.881466,0.559968,0.0
1793,5265.0,0.0,2.5335836,1.0,38529.355,0.0,17.82168,0.021669388,1.0
1794,4229.0,0.0,-0.92647266,1.0,14335.441,0.0,11.928436,0.48030472,0.0
1795,3456.0,0.0,-1.280613,0.0,19676.906,0.0,14.807265,0.039168358,0.0
1796,4545.0,0.0,-1.4397621,0.0,17177.8,1.0,13.208007,0.014005661,0.0
1797,403.0,0.0,-3.0530186,0.0,16881.91,0.0,11.780544,-0.045913696,0.0
1798,3745.0,0.0,-0.11428261,1.0,33878.02,1.0,14.476139,-0.06865597,0.0
1799,3518.0,0.0,-2.1475077,0.0,12686.034,0.0,10.734885,0.027801514,0.0
1800,5208.0,0.0,-0.57880783,0.0,21359.068,0.0,10.568228,-0.07635212,0.0
1801,2978.0,0.0,1.7422857,0.0,45921.48,0.0,16.235567,0.01026535,0.0
1802,1954.0,0.0,-3.1421442,0.0,17290.764,0.0,11.619868,0.038949966,0.0
1803,2525.0,0.0,2.1366463,1.0,19576.625,1.0,15.550506,0.28269386,1.0
1804,3969.0,0.0,-1.6548548,1.0,25907.318,0.0,11.952248,-0.03604126,0.0
1805,430.0,0.0,2.2341213,1.0,59979.188,0.0,17.713469,0.17689323,1.0
1806,1630.0,0.0,-0.32114983,0.0,19607.492,1.0,13.943825,0.18273735,1.0
1807,4586.0,0.0,-4.819869,0.0,13033.084,0.0,12.123,-0.2611847,0.0
1808,2833.0,0.0,-0.4967203,1.0,20015.654,1.0,14.019871,-0.035014153,0.0
1809,45.0,0.0,-1.8942385,0.0,21459.06,0.0,13.136855,-0.019153595,0.0
1810,4226.0,0.0,-1.5087051,1.0,10033.78,0.0,11.251278,-0.3717518,0.0
1811,536.0,0.0,-1.1711941,0.0,30541.455,0.0,12.816394,-0.017935753,0.0
1812,493.0,0.0,-1.9929342,0.0,13997.174,1.0,11.512287,0.09323692,0.0
1813,997.0,0.0,-3.254674,0.0,19566.264,1.0,13.878668,0.14824295,0.0
1814,665.0,0.0,-1.3662138,1.0,24192.193,0.0,12.436869,0.025387764,0.0
1815,3597.0,0.0,-1.2277002,0.0,20038.678,1.0,12.984494,0.10378361,1.0
1816,563.0,0.0,0.29359055,1.0,27151.246,0.0,14.303898,-0.04859829,0.0
1817,1059.0,0.0,-0.7206917,0.0,22080.342,0.0,13.871333,0.75627995,0.0
1818,2546.0,0.0,-1.604022,1.0,16674.527,0.0,11.869698,0.042263985,0.0
1819,3192.0,0.0,2.938756,0.0,41446.953,1.0,17.330584,0.025688171,0.0
1820,2548.0,0.0,-1.5274391,1.0,14147.544,0.0,12.031447,0.0009832382,0.0
1821,4888.0,0.0,-1.8352423,0.0,14395.623,0.0,13.153778,0.02240467,0.0
1822,692.0,0.0,-0.84195614,0.0,28352.775,0.0,11.642311,-0.046416283,0.0
1823,1206.0,0.0,0.3962822,1.0,18120.367,0.0,13.843943,-0.1789589,0.0
1824,4559.0,0.0,-1.7479973,0.0,22470.758,0.0,13.150985,-0.015630722,0.0
1825,582.0,0.0,-2.1977186,0.0,13539.224,1.0,12.8714485,0.3017292,0.0
1826,4201.0,0.0,-1.8246241,1.0,28633.88,1.0,12.768255,0.22263145,1.0
1827,1338.0,0.0,0.7285652,1.0,31482.994,0.0,16.216892,0.057382584,0.0
1828,5077.0,0.0,0.1008997,1.0,19618.545,0.0,9.269604,0.09687328,0.0
1829,2564.0,0.0,-2.2368078,0.0,14445.862,0.0,12.140094,-0.16045952,1.0
1830,827.0,0.0,1.780837,1.0,21826.758,0.0,15.765515,0.08803749,1.0
1831,179.0,0.0,0.49335194,1.0,22810.137,1.0,14.315392,0.15599823,0.0
1832,1563.0,0.0,0.027751923,0.0,20953.275,0.0,16.13421,0.03794861,0.0
1833,2746.0,0.0,-0.8683491,1.0,17930.035,0.0,11.812678,-0.023387909,0.0
1834,3681.0,0.0,-2.070755,0.0,15505.093,1.0,11.824902,0.05850506,0.0
1835,4869.0,0.0,-1.7589102,0.0,11937.543,1.0,13.267475,-0.16878319,0.0
1836,69.0,0.0,-0.9763355,0.0,18670.836,0.0,14.389399,0.21464157,0.0
1837,2665.0,0.0,-0.49789047,0.0,13155.379,0.0,14.500334,0.1085186,1.0
1838,2579.0,0.0,-3.7086363,0.0,15465.334,0.0,12.0738325,0.3270483,0.0
1839,1080.0,0.0,-1.80517,0.0,17842.678,0.0,12.343671,0.113036156,0.0
1840,3302.0,0.0,-3.287261,0.0,11459.377,0.0,10.079974,-0.113316536,0.0
1841,4040.0,0.0,-0.29136276,0.0,23012.889,0.0,15.086277,0.46690273,1.0
1842,4703.0,0.0,-1.3947744,0.0,35054.184,0.0,13.361684,0.010110855,0.0
1843,4749.0,0.0,-0.10512066,1.0,29499.969,0.0,14.653178,-0.31829834,1.0
1844,2851.0,0.0,0.6885004,1.0,19068.72,0.0,14.515553,0.06732464,0.0
1845,5074.0,0.0,-3.0142202,0.0,9649.0625,0.0,11.154895,-0.26091957,0.0
1846,809.0,0.0,-0.89393044,1.0,32347.523,0.0,12.209027,0.15854454,0.0
1847,4283.0,0.0,0.97542095,1.0,19603.855,1.0,16.160513,0.57244587,1.0
1848,3839.0,0.0,0.2031269,0.0,32355.717,0.0,14.725633,0.051119804,0.0
1849,1868.0,0.0,1.3943291,1.0,48616.387,1.0,17.926414,0.039670944,0.0
1850,1391.0,0.0,0.6766491,1.0,35104.9,1.0,16.313925,0.016746521,1.0
1851,576.0,0.0,2.0035791,1.0,35045.754,0.0,16.79678,-0.06564331,0.0
1852,1468.0,0.0,0.87945175,1.0,41756.945,1.0,15.435165,-0.0337162,0.0
1853,3992.0,0.0,-0.7094307,1.0,20770.408,1.0,14.9962,0.09174538,1.0
1854,4616.0,0.0,-1.4345274,1.0,19227.543,1.0,11.323798,0.21006489,0.0
1855,4876.0,0.0,-2.0947847,0.0,23524.098,0.0,12.736885,-0.5783739,0.0
1856,106.0,0.0,-2.942688,0.0,20620.404,0.0,12.265667,0.14102364,0.0
1857,1214.0,0.0,1.3194122,1.0,33508.64,0.0,18.218447,0.10180473,0.0
1858,2610.0,0.0,-0.2302618,1.0,23652.086,0.0,14.687291,-0.03037262,0.0
1859,5264.0,0.0,2.5119143,1.0,37432.24,0.0,17.811838,-0.030101776,1.0
1860,1971.0,0.0,-1.3762465,0.0,33161.547,0.0,11.665985,-0.24209976,0.0
1861,3246.0,0.0,1.6561632,1.0,32393.957,1.0,16.81039,0.46035767,0.0
1862,1410.0,0.0,-0.40103722,1.0,38395.992,0.0,16.52817,0.426404,1.0
1863,2618.0,0.0,-2.8069735,0.0,19947.064,0.0,12.865995,0.86895466,0.0
1864,1151.0,0.0,2.244403,1.0,32264.361,0.0,17.621933,-0.017274857,1.0
1865,3321.0,0.0,1.0017786,0.0,29172.035,0.0,14.740734,0.01843834,0.0
1866,4661.0,0.0,-0.18166542,0.0,29164.85,0.0,13.557237,0.07637882,0.0
1867,203.0,0.0,-1.0397882,1.0,29246.62,1.0,13.527726,0.20796776,0.0
1868,3194.0,0.0,2.9610643,0.0,41799.71,0.0,17.195793,0.02725792,0.0
1869,5050.0,0.0,-3.5580816,1.0,25731.371,0.0,12.142229,0.024041176,0.0
1870,592.0,0.0,-2.4588041,1.0,28723.232,0.0,12.906358,0.06408882,0.0
1871,3517.0,0.0,-1.3048201,0.0,17358.033,1.0,12.53027,0.04812908,1.0
1872,215.0,0.0,0.070960045,1.0,10197.361,0.0,11.384501,-0.07951355,0.0
1873,1204.0,0.0,0.6725931,1.0,15245.098,1.0,13.820474,0.3454275,0.0
1874,4496.0,0.0,0.4162426,1.0,38175.125,1.0,15.072752,0.051120758,1.0
1875,257.0,0.0,0.3998928,1.0,18674.564,0.0,13.419336,0.19457817,0.0
1876,4237.0,0.0,-1.5974789,0.0,17566.844,0.0,10.27727,0.10984707,0.0
1877,3462.0,0.0,-2.6923037,0.0,11998.746,0.0,10.511066,-0.03129387,0.0
1878,1734.0,0.0,2.2091713,1.0,43282.246,1.0,16.325005,0.2265606,1.0
1879,1107.0,0.0,-0.43438625,1.0,14352.195,0.0,13.230892,0.017663956,0.0
1880,2283.0,0.0,-1.0186243,1.0,27773.21,1.0,13.770181,-0.039111137,0.0
1881,2652.0,0.0,-0.64341927,0.0,17263.598,0.0,13.232573,-0.04116726,0.0
1882,729.0,0.0,0.80513,0.0,25646.521,1.0,15.151429,0.10094166,0.0
1883,4165.0,0.0,-1.7476883,0.0,12947.584,0.0,11.148923,-0.034217834,0.0
1884,2052.0,0.0,-3.8555279,0.0,18754.4,0.0,10.362462,0.008534431,0.0
1885,2656.0,0.0,-2.777462,0.0,22314.746,0.0,11.033281,-0.046204567,0.0
1886,2700.0,0.0,-0.72065735,1.0,16294.945,0.0,10.332487,0.051296234,0.0
1887,2373.0,0.0,-0.75899124,0.0,31358.482,0.0,14.66304,-0.071517944,0.0
1888,2615.0,0.0,-1.3582783,0.0,18492.262,0.0,12.349197,0.1639452,0.0
1889,4978.0,0.0,-1.8325062,0.0,17386.617,0.0,11.220223,-0.031594276,0.0
1890,4348.0,0.0,-0.8439503,1.0,24355.852,0.0,13.460441,-0.32817364,0.0
1891,405.0,0.0,-3.0092554,0.0,16142.328,0.0,11.796218,-0.025575638,0.0
1892,4391.0,0.0,1.0889158,1.0,19511.94,0.0,13.475461,0.081487656,1.0
1893,3247.0,0.0,1.6096125,1.0,35088.773,1.0,16.852413,-0.04655075,0.0
1894,2671.0,0.0,-2.1076136,0.0,18022.773,0.0,13.032279,0.13359737,0.0
1895,2292.0,0.0,3.1056576,1.0,28111.836,1.0,16.86918,0.028396606,1.0
1896,4257.0,0.0,-2.1423197,1.0,21446.527,0.0,13.285296,0.09389496,0.0
1897,3922.0,0.0,-2.5759335,0.0,26742.582,1.0,12.547212,0.16264439,1.0
1898,2679.0,0.0,-2.130107,1.0,25170.66,0.0,12.857395,0.096982956,0.0
1899,1584.0,0.0,-1.1130161,0.0,20604.791,0.0,14.553009,0.029044151,0.0
1900,2681.0,0.0,-3.9268885,0.0,17393.934,0.0,10.600364,0.062496185,1.0
1901,3096.0,0.0,-0.916193,1.0,15543.046,0.0,11.453094,0.019742012,0.0
1902,1860.0,0.0,0.2677517,1.0,21378.564,1.0,14.543636,-0.23511314,1.0
1903,2723.0,0.0,-1.039257,1.0,26002.576,0.0,13.464168,0.066067696,0.0
1904,2688.0,0.0,-1.6748638,0.0,24455.885,0.0,11.4073925,0.050160408,1.0
1905,5129.0,0.0,-1.6396637,0.0,18477.47,0.0,11.047233,-0.1629982,0.0
1906,4527.0,0.0,-2.8103142,0.0,6570.114,0.0,9.400322,-0.03263855,0.0
1907,1125.0,0.0,-1.0782156,1.0,24528.324,0.0,14.463415,-0.0035009384,0.0
1908,2692.0,0.0,-1.7082758,0.0,22603.895,0.0,12.157744,-0.2623949,0.0
1909,3520.0,0.0,-2.1038942,0.0,12426.808,0.0,10.52295,0.045082092,0.0
1910,1952.0,0.0,2.4577503,1.0,19352.24,1.0,17.185196,-0.25899506,1.0
1911,293.0,0.0,-0.94017696,0.0,21497.824,0.0,13.688613,0.097164154,0.0
1912,2358.0,0.0,-0.5848875,0.0,28418.25,0.0,12.441343,0.15933895,0.0
1913,3669.0,0.0,-2.5504246,0.0,17970.014,0.0,11.442478,0.16705036,0.0
1914,1476.0,0.0,1.4897556,1.0,42423.2,1.0,18.140053,0.000118255615,1.0
1915,5075.0,0.0,-1.6660175,0.0,13213.682,0.0,13.014051,0.025874138,0.0
1916,4100.0,0.0,-1.007657,0.0,36979.49,1.0,11.757068,0.12555695,1.0
1917,1220.0,0.0,-1.0020199,0.0,16574.89,0.0,14.178566,0.00303936,0.0
1918,2499.0,0.0,-0.407938,1.0,36282.934,1.0,16.03203,-0.21410751,1.0
1919,3596.0,0.0,-1.3314838,1.0,22911.34,1.0,12.359819,-0.01823616,1.0
1920,1944.0,0.0,-2.7949867,0.0,27351.098,0.0,12.474946,-0.34653282,1.0
1921,2004.0,0.0,-1.7062178,1.0,25746.836,0.0,13.229642,0.037205696,1.0
1922,3292.0,0.0,-1.5003586,0.0,15861.437,0.0,11.8979225,0.04437256,0.0
1923,1621.0,0.0,-1.7378349,1.0,19878.164,0.0,13.110988,-0.09323883,0.0
1924,1330.0,0.0,-0.8986006,1.0,25827.344,1.0,14.243419,0.045790672,1.0
1925,385.0,0.0,1.7981291,1.0,18037.145,0.0,14.580195,0.031101227,0.0
1926,2231.0,0.0,-2.8660212,0.0,16601.574,0.0,11.496669,-0.10316849,0.0
1927,2742.0,0.0,-0.7266617,1.0,11508.324,0.0,11.677332,-0.008128166,0.0
1928,1679.0,0.0,-1.3943253,0.0,25791.414,1.0,13.468672,0.20433235,0.0
1929,5095.0,0.0,-0.90099335,0.0,15765.264,0.0,12.614477,0.37033367,0.0
1930,4480.0,0.0,0.9202452,1.0,29514.424,0.0,15.728054,0.13019562,0.0
1931,2732.0,0.0,2.5352821,0.0,50144.055,1.0,17.582636,0.18557549,1.0
1932,3904.0,0.0,-0.7467766,1.0,24175.041,1.0,13.760242,0.12756348,1.0
1933,3966.0,0.0,-1.1989822,1.0,47355.316,1.0,13.993156,0.31978226,1.0
1934,4591.0,0.0,-2.4117613,0.0,12654.311,0.0,11.301106,0.35600471,0.0
1935,3006.0,0.0,1.0614548,1.0,35143.375,0.0,15.1200905,0.20388985,0.0
1936,2737.0,0.0,-0.5429754,1.0,21606.768,0.0,12.079703,-0.018276215,0.0
1937,2770.0,0.0,-1.565484,1.0,17670.479,0.0,11.113914,-0.058820724,0.0
1938,2633.0,0.0,-1.1200361,0.0,17137.848,0.0,12.163193,0.11890221,0.0
1939,3871.0,0.0,-0.38052654,1.0,16806.818,0.0,12.017588,0.28628635,0.0
1940,3690.0,0.0,-1.251975,1.0,23328.812,0.0,13.458481,0.1534462,0.0
1941,747.0,0.0,-0.35913277,0.0,37331.473,0.0,13.239025,0.054843903,0.0
1942,5243.0,0.0,-1.3775606,0.0,25223.445,0.0,12.134529,0.3703518,1.0
1943,3924.0,0.0,-2.4951258,1.0,26053.5,1.0,12.33097,0.09683323,0.0
1944,3470.0,0.0,-2.5945969,0.0,19088.95,1.0,12.536883,0.028829575,0.0
1945,2754.0,0.0,0.7596035,1.0,19014.082,0.0,13.771645,0.3285799,0.0
1946,4438.0,0.0,0.8142204,1.0,37538.508,0.0,17.0542,0.056922913,0.0
1947,2760.0,0.0,-0.30379963,1.0,17211.092,0.0,11.6137905,-0.1102972,0.0
1948,2302.0,0.0,0.41856003,1.0,36691.758,0.0,15.875942,0.08922005,0.0
1949,2762.0,0.0,-0.7126837,0.0,15783.3955,0.0,11.949461,0.16276073,0.0
1950,774.0,0.0,-1.1076584,0.0,17837.166,0.0,11.945777,0.054429054,1.0
1951,910.0,0.0,-1.8849945,1.0,26286.01,1.0,13.867907,0.016386986,1.0
1952,1637.0,0.0,1.6356916,1.0,29023.215,1.0,15.008875,-0.026699066,1.0
1953,532.0,0.0,-1.3265724,0.0,29740.387,0.0,13.765366,0.011654854,0.0
1954,406.0,0.0,-3.079358,0.0,19926.55,0.0,11.689354,-0.07010269,0.0
1955,2161.0,0.0,-1.3699951,1.0,34541.99,1.0,14.527486,0.062420845,1.0
1956,2772.0,0.0,-1.0485477,1.0,19793.904,0.0,12.076535,-0.08088875,0.0
1957,1421.0,0.0,1.0931301,1.0,49390.77,1.0,17.119106,0.038562775,1.0
1958,260.0,0.0,0.87525845,1.0,16925.715,0.0,13.148253,0.08254719,0.0
1959,638.0,0.0,-0.20689964,0.0,27461.596,1.0,17.3482,0.06142044,1.0
1960,5118.0,0.0,0.11554718,0.0,13944.079,0.0,12.168578,0.20451641,1.0
1961,3533.0,0.0,-1.5243845,0.0,21540.662,0.0,12.705022,0.16741657,0.0
1962,2557.0,0.0,-1.7633886,0.0,19818.754,0.0,13.138435,-0.033296585,0.0
1963,1225.0,0.0,-2.1735897,1.0,19626.592,1.0,13.168453,6.0081482e-05,0.0
1964,1240.0,0.0,-2.0488615,0.0,23697.037,1.0,13.190745,0.040391922,0.0
1965,2787.0,0.0,-1.5978146,1.0,34265.086,0.0,13.039415,0.05405903,0.0
1966,2788.0,0.0,-1.6211472,1.0,25969.59,0.0,12.954361,-0.023332596,0.0
1967,3202.0,0.0,1.5552349,1.0,36033.47,1.0,17.43042,0.20063591,1.0
1968,2553.0,0.0,-1.425746,1.0,14960.505,0.0,14.18397,0.06744003,0.0
1969,4455.0,0.0,1.6631203,1.0,42147.023,0.0,15.91702,0.15463448,0.0
1970,799.0,0.0,0.6582794,1.0,30691.24,0.0,14.848724,-0.092567444,0.0
1971,1526.0,0.0,1.3448219,1.0,18235.623,0.0,15.113419,0.035373688,0.0
1972,2797.0,0.0,-1.7085476,1.0,20532.875,0.0,10.774464,-0.05832672,0.0
1973,1576.0,0.0,-0.86701584,1.0,19946.361,0.0,13.95172,0.039351463,0.0
1974,2786.0,0.0,-3.8017483,0.0,19929.459,0.0,13.372358,0.0090789795,0.0
1975,4814.0,0.0,-1.4395418,0.0,19574.049,0.0,10.944905,0.6228552,0.0
1976,4328.0,0.0,0.528882,0.0,13844.389,0.0,13.352687,0.719944,0.0
1977,2805.0,0.0,-1.1203575,1.0,18682.78,0.0,13.882083,-0.13867569,0.0
1978,1872.0,0.0,-1.6133814,0.0,33646.24,0.0,10.468817,0.3475666,1.0
1979,538.0,0.0,-1.150363,0.0,20451.252,0.0,12.960128,-0.056591988,0.0
1980,2035.0,0.0,-2.2361383,1.0,56753.348,0.0,12.823698,0.3507309,0.0
1981,402.0,0.0,0.38837242,0.0,23921.639,1.0,13.349692,0.09757519,1.0
1982,4623.0,0.0,-0.5227642,0.0,19542.02,0.0,14.019453,0.22476387,0.0
1983,420.0,0.0,1.0527134,1.0,45886.3,0.0,16.594547,0.04134369,1.0
1984,1997.0,0.0,-0.8564167,1.0,32323.492,1.0,15.165032,0.069135666,0.0
1985,1422.0,0.0,-1.4289064,0.0,34954.684,0.0,13.360156,0.011663437,1.0
1986,2818.0,0.0,-3.72188,1.0,14887.689,0.0,10.130647,0.10817146,0.0
1987,4668.0,0.0,-0.4574356,0.0,15348.775,0.0,14.129515,-0.037008286,1.0
1988,879.0,0.0,-2.3881607,0.0,29059.814,0.0,12.069814,0.015413284,0.0
1989,2867.0,0.0,-0.18975067,1.0,38265.016,0.0,14.337178,-0.5099058,0.0
1990,4231.0,0.0,-1.208951,1.0,17718.66,0.0,12.601329,0.2905178,0.0
1991,4767.0,0.0,0.9505644,1.0,44770.97,0.0,15.780376,-0.22324944,1.0
1992,3718.0,0.0,1.8937702,1.0,53637.832,0.0,18.785484,-0.081747055,0.0
1993,2187.0,0.0,-0.2016077,1.0,29738.307,0.0,14.106354,-0.0019130707,0.0
1994,1680.0,0.0,-1.3775978,0.0,27323.586,0.0,13.413583,0.016727448,0.0
1995,2628.0,0.0,-0.14412498,1.0,12997.705,0.0,11.766125,-0.0032520294,0.0
1996,2229.0,0.0,-2.4215298,0.0,16679.879,0.0,11.315949,0.6223736,0.0
1997,232.0,0.0,-0.17130852,1.0,21354.11,1.0,15.367154,0.12559128,0.0
1998,613.0,0.0,0.7636051,1.0,25914.33,1.0,14.009205,0.19703484,0.0
1999,1665.0,0.0,1.0119085,0.0,32964.61,1.0,16.229746,-0.024215698,0.0
2000,6.0,0.0,0.59724903,0.0,30337.254,0.0,14.652416,0.20386982,0.0
2001,3601.0,0.0,0.24638367,1.0,16841.125,0.0,13.5685215,0.10625076,0.0
2002,4922.0,0.0,-1.3870869,1.0,24869.256,0.0,14.681453,-0.18613243,0.0
2003,2844.0,0.0,-2.3413315,0.0,22949.426,0.0,13.602948,-0.044415474,0.0
2004,2087.0,0.0,-0.19331932,1.0,10504.251,0.0,14.83561,-0.034376144,0.0
2005,3555.0,0.0,-1.294878,1.0,12176.011,0.0,10.498926,0.49577045,0.0
2006,1711.0,0.0,-1.8748083,1.0,29875.232,0.0,10.359289,0.19612694,1.0
2007,1627.0,0.0,-0.54553604,0.0,19774.848,0.0,13.611049,0.04745102,1.0
2008,2159.0,0.0,-0.9844761,0.0,31312.955,0.0,13.316557,0.08523464,0.0
2009,1962.0,0.0,-0.5781536,1.0,45677.504,0.0,15.748392,0.3656273,0.0
2010,694.0,0.0,-2.5143738,0.0,28377.967,0.0,12.771846,-0.09802151,0.0
2011,4051.0,0.0,0.8966398,0.0,43253.676,0.0,14.310661,-0.16027641,0.0
2012,1157.0,0.0,-2.47678,0.0,27531.496,0.0,12.52178,-0.10575771,0.0
2013,2077.0,0.0,3.5184917,1.0,28680.16,0.0,18.487911,0.126091,1.0
2014,2862.0,0.0,-1.4782152,1.0,15477.365,0.0,14.132877,-0.16359901,0.0
2015,433.0,0.0,2.6384373,1.0,61564.816,0.0,17.644812,0.23425865,0.0
2016,2265.0,0.0,3.51933,1.0,66745.22,1.0,18.675987,0.13164139,1.0
2017,3400.0,0.0,-1.6165495,1.0,33886.215,1.0,15.295566,-0.065158844,1.0
2018,3101.0,0.0,-2.3407917,1.0,21803.416,0.0,13.309117,-0.09844303,0.0
2019,5153.0,0.0,0.6213474,1.0,15288.828,0.0,15.144089,0.5816603,0.0
2020,1513.0,0.0,-1.690238,1.0,23932.607,0.0,14.358725,-0.08270168,0.0
